year,broodline,district,subdist,strmnmb,Sum_P_AUC,Sum_C_AUC,pink_strm_life,chum_strm_life
1985,Odd,228,20,837,106700,0,15.6,12.6
1985,Odd,228,30,844,180400,0,15.6,12.6
1985,Odd,228,30,847,196300,0,15.6,12.6
1985,Odd,228,30,850,276675,0,15.6,12.6
1985,Odd,228,30,857,69050,0,10.2,12.6
1985,Odd,228,30,861,181000,0,15.6,12.6
1986,Even,221,10,2,33450,22490,21.5,12.6
1986,Even,221,10,11,279180,140,14.7,12.6
1986,Even,221,20,20,5537.5,0,13.7,12.6
1986,Even,221,20,23,119050,165225,21.5,12.6
1986,Even,221,20,35,430500,139020,21.5,12.6
1986,Even,221,20,36,321975,11575,21.5,12.6
1986,Even,221,30,46,100775,5740,21.5,12.6
1986,Even,221,30,48,836575,380428,21.5,12.6
1986,Even,221,30,51,417850,150693,21.5,12.6
1986,Even,221,30,52,141625,7860,21.5,12.6
1986,Even,221,30,56,55425,5250,21.5,12.6
1986,Even,221,40,76,138750,0,21.5,12.6
1986,Even,221,40,80,142150,9130,21.5,12.6
1986,Even,221,40,85,29550,10250,21.5,12.6
1986,Even,221,40,86,4025,10675,21.5,12.6
1986,Even,221,40,87,53825,104570,21.5,12.6
1986,Even,221,40,88,15500,1000,14.7,12.6
1986,Even,221,40,89,479550,171240,21.5,12.6
1986,Even,221,40,92,17370,490,9.6,12.6
1986,Even,221,40,99,161480,32955,14.2,12.6
1986,Even,221,50,115,81370,3035,14.7,12.6
1986,Even,221,50,116,412030,124450,14.7,12.6
1986,Even,221,50,117,122975,71135,21.5,12.6
1986,Even,221,50,123,35925,17275,21.5,12.6
1986,Even,221,50,127,256525,180180,21.5,12.6
1986,Even,221,50,129,124075,28085,21.5,12.6
1986,Even,221,50,152,112605,59550,14.7,12.6
1986,Even,221,50,153,266100,95880,21.5,12.6
1986,Even,222,10,214,85850,100400,21.5,12.6
1986,Even,222,10,216,174500,14725,21.5,12.6
1986,Even,222,10,217,57010,4985,11.9,12.6
1986,Even,222,10,218,0,0,21.5,12.6
1986,Even,222,20,224,18800,0,21.5,12.6
1986,Even,222,20,229,150350,12225,21.5,12.6
1986,Even,222,20,233,13550,0,14.7,12.6
1986,Even,222,20,234,670560,584300,21.5,12.6
1986,Even,222,20,257,20662.5,0,21.5,12.6
1986,Even,222,20,258,514275,21490,21.5,12.6
1986,Even,222,20,263,3197.5,0,14.7,12.6
1986,Even,222,20,264,402575,30860,21.5,12.6
1986,Even,222,30,273,74330,0,14.2,12.6
1986,Even,222,30,276,81735,7193,13.7,12.6
1986,Even,222,30,277,2830,0,13.7,12.6
1986,Even,222,30,279,94550,4550,9.6,12.6
1986,Even,222,30,282,70275,19600,21.5,12.6
1986,Even,222,30,289,4135,0,14.7,12.6
1986,Even,223,30,300,917.5,0,14.7,12.6
1986,Even,223,20,303,74885,0,11.9,12.6
1986,Even,223,30,322,880000,108400,21.5,12.6
1986,Even,223,10,421,276845,55685,21.5,12.6
1986,Even,223,10,424,3925,301,21.5,12.6
1986,Even,223,10,425,58035,10580,21.5,12.6
1986,Even,223,10,430,203420,4260,13.7,12.6
1986,Even,223,10,432,256562.5,42590,21.5,12.6
1986,Even,224,10,450,15240,25701,13.7,12.6
1986,Even,224,10,451,25182.5,975,13.7,12.6
1986,Even,224,10,454,73212.5,88550,21.5,12.6
1986,Even,224,10,455,93727.5,33200,13.7,12.6
1986,Even,224,10,458,53750,19050,21.5,12.6
1986,Even,224,10,461,13115,0,14.2,12.6
1986,Even,224,10,469,21760,1450,13.7,12.6
1986,Even,224,30,476,154000,0,21.5,12.6
1986,Even,224,30,479,15900,14175,9,12.6
1986,Even,224,40,480,98215,17900,9,12.6
1986,Even,224,40,484,50720,10475,9.6,12.6
1986,Even,224,40,485,267945,27090,13.7,12.6
1986,Even,224,40,495,17595,24500,13.7,12.6
1986,Even,224,40,498,15775,0,13.7,12.6
1986,Even,225,30,506,2460,0,9.6,12.6
1986,Even,225,30,507,0,0,14.2,12.6
1986,Even,225,30,508,14610,0,9.6,12.6
1986,Even,225,30,510,15165,0,9.6,12.6
1986,Even,225,30,511,4882.5,0,14.7,12.6
1986,Even,226,20,601,15172.5,0,11.9,12.6
1986,Even,226,20,603,96025,0,14.2,12.6
1986,Even,226,20,604,25300,1400,13.7,12.6
1986,Even,226,20,608,65525,0,21.5,12.6
1986,Even,226,20,613,262662.5,10440,21.5,12.6
1986,Even,226,20,621,41602.5,0,14.7,12.6
1986,Even,226,20,630,101170,16730,21.5,12.6
1986,Even,226,20,632,29526,0,11.9,12.6
1986,Even,226,20,633,18205,525,14.7,12.6
1986,Even,226,20,636,7125,0,9,12.6
1986,Even,226,50,653,50295,0,13.7,12.6
1986,Even,226,40,655,69386,0,9.6,12.6
1986,Even,226,40,656,15422.5,0,14.7,12.6
1986,Even,226,40,666,4840,130,13.7,12.6
1986,Even,226,40,673,4100,0,9,12.6
1986,Even,226,40,676,640,0,9.6,12.6
1986,Even,226,30,682,86500,0,9,12.6
1986,Even,227,10,702,5060,0,14.2,12.6
1986,Even,227,10,703,7575,0,14.2,12.6
1986,Even,227,10,707,43900,0,21.5,12.6
1986,Even,227,10,710,18675,0,21.5,12.6
1986,Even,227,10,711,52825,0,21.5,12.6
1986,Even,227,10,717,2360,0,21.5,12.6
1986,Even,227,10,718,2580,0,21.5,12.6
1986,Even,227,10,719,6025,0,21.5,12.6
1986,Even,227,10,739,65875,0,21.5,12.6
1986,Even,227,10,740,7475,0,21.5,12.6
1986,Even,227,10,741,95050,0,21.5,12.6
1986,Even,227,20,744,21550,0,21.5,12.6
1986,Even,227,20,747,56900,0,21.5,12.6
1986,Even,227,20,748,8175,0,21.5,12.6
1986,Even,227,20,749,44725,0,21.5,12.6
1986,Even,227,20,752,25825,0,13.7,12.6
1986,Even,227,20,758,15945,0,14.2,12.6
1986,Even,227,20,759,13900,0,14.7,12.6
1986,Even,227,20,775,3782.5,0,13.7,12.6
1986,Even,228,60,806,22900,0,21.5,12.6
1986,Even,228,60,810,94100,0,21.5,12.6
1986,Even,228,60,812,536100,1750,21.5,12.6
1986,Even,228,60,815,386350,160695,21.5,12.6
1986,Even,228,50,817,34725,0,21.5,12.6
1986,Even,228,50,818,57260,0,21.5,12.6
1986,Even,228,50,821,32962.5,3093,21.5,12.6
1986,Even,228,40,827,25725,0,21.5,12.6
1986,Even,228,40,828,125675,5000,21.5,12.6
1986,Even,228,40,831,120050,200,21.5,12.6
1986,Even,228,20,835,134900,2000,21.5,12.6
1986,Even,228,20,837,2150,2520,21.5,12.6
1986,Even,228,30,844,57050,0,21.5,12.6
1986,Even,228,30,847,79600,0,21.5,12.6
1986,Even,228,30,850,63775,0,21.5,12.6
1986,Even,228,30,857,11575,0,14.2,12.6
1986,Even,228,30,861,96225,0,21.5,12.6
1987,Odd,221,10,2,47655,34564,15.6,12.6
1987,Odd,221,10,11,325820,0,11.7,12.6
1987,Odd,221,20,20,59685,1410,11.8,12.6
1987,Odd,221,20,23,215650,171520,16,12.6
1987,Odd,221,20,35,582470,185728,16,12.6
1987,Odd,221,20,36,246495,173125,16,12.6
1987,Odd,221,30,46,120175,2100,16,12.6
1987,Odd,221,30,48,512400,437480,16,12.6
1987,Odd,221,30,51,361940,332306,16,12.6
1987,Odd,221,30,52,491475,9400,16,12.6
1987,Odd,221,30,56,114420,7160,16,12.6
1987,Odd,221,40,76,336950,0,16,12.6
1987,Odd,221,40,80,451340,1449,16,12.6
1987,Odd,221,40,85,30000,26560,16,12.6
1987,Odd,221,40,86,10700,15230,16,12.6
1987,Odd,221,40,87,65550,179720,16,12.6
1987,Odd,221,40,88,47170,6500,11.7,12.6
1987,Odd,221,40,89,444200,141095,16,12.6
1987,Odd,221,40,92,44705,1400,6.8,12.6
1987,Odd,221,40,99,84008,31186,10.2,12.6
1987,Odd,221,50,115,128200,0,11.7,12.6
1987,Odd,221,50,116,428750,18900,11.7,12.6
1987,Odd,221,50,117,246900,81700,16,12.6
1987,Odd,221,50,123,77890,62136,16,12.6
1987,Odd,221,50,127,255750,192005,16,12.6
1987,Odd,221,50,129,175900,104260,16,12.6
1987,Odd,221,50,152,152735,67120,11.7,12.6
1987,Odd,221,50,153,164000,103675,16,12.6
1987,Odd,222,10,214,24150,58720,16,12.6
1987,Odd,222,10,216,23850,17845,16,12.6
1987,Odd,222,10,217,17100,7995,9.7,12.6
1987,Odd,222,10,218,0,0,16,12.6
1987,Odd,222,20,224,54000,0,16,12.6
1987,Odd,222,20,229,147020,5250,16,12.6
1987,Odd,222,20,233,35225,0,11.7,12.6
1987,Odd,222,20,234,745000,148300,16,12.6
1987,Odd,222,20,257,7150,70,16,12.6
1987,Odd,222,20,258,374000,130700,16,12.6
1987,Odd,222,20,263,2415,0,11.7,12.6
1987,Odd,222,20,264,70100,19330,16,12.6
1987,Odd,222,30,273,675,0,10.2,12.6
1987,Odd,222,30,276,15490,12210,11.8,12.6
1987,Odd,222,30,277,1880,0,11.8,12.6
1987,Odd,222,30,279,60020,10825,6.8,12.6
1987,Odd,222,30,282,11400,22040,16,12.6
1987,Odd,222,30,289,35020,0,11.7,12.6
1987,Odd,223,30,300,0,0,9.7,12.6
1987,Odd,223,20,303,20720,0,9.7,12.6
1987,Odd,223,10,421,48200,43835,16,12.6
1987,Odd,223,10,424,1500,4410,16,12.6
1987,Odd,223,10,425,7335,9800,16,12.6
1987,Odd,223,10,430,134690,16100,16,12.6
1987,Odd,223,10,432,356650,173490,16,12.6
1987,Odd,224,10,450,3500,51570,11.8,12.6
1987,Odd,224,10,451,12795,3225,11.8,12.6
1987,Odd,224,10,454,34580,160160,16,12.6
1987,Odd,224,10,455,69718,60975,11.8,12.6
1987,Odd,224,10,458,21850,48550,16,12.6
1987,Odd,224,10,461,10800,3925,10.2,12.6
1987,Odd,224,10,469,9960,1765,11.8,12.6
1987,Odd,224,30,476,487150,0,16,12.6
1987,Odd,224,30,479,28722.5,2530,11.7,12.6
1987,Odd,224,40,480,176470,26010,11.7,12.6
1987,Odd,224,40,484,60170,7050,6.8,12.6
1987,Odd,224,40,485,60145,18525,11.8,12.6
1987,Odd,224,40,495,5275,29085,11.8,12.6
1987,Odd,224,40,498,25960,0,11.8,12.6
1987,Odd,226,20,601,15755,0,9.7,12.6
1987,Odd,226,20,603,150450,0,10.2,12.6
1987,Odd,226,20,604,43500,0,11.8,12.6
1987,Odd,226,20,608,668300,0,15.6,12.6
1987,Odd,226,20,613,296948,0,15.6,12.6
1987,Odd,226,20,621,70740,0,11.7,12.6
1987,Odd,226,20,630,127695,10220,16,12.6
1987,Odd,226,20,632,38872.5,0,9.7,12.6
1987,Odd,226,20,633,51845,1250,11.7,12.6
1987,Odd,226,20,636,14734,0,11.7,12.6
1987,Odd,226,50,653,19186,0,11.8,12.6
1987,Odd,226,40,655,99920,0,6.8,12.6
1987,Odd,226,40,656,42460,625,11.7,12.6
1987,Odd,226,40,666,17775,0,11.8,12.6
1987,Odd,226,40,673,29735,0,11.7,12.6
1987,Odd,226,40,676,20570,0,6.8,12.6
1987,Odd,226,30,682,50980,0,11.7,12.6
1987,Odd,227,10,702,48420,0,10.2,12.6
1987,Odd,227,10,703,21150,0,10.2,12.6
1987,Odd,227,10,707,262895,1950,15.6,12.6
1987,Odd,227,10,710,49840,0,15.6,12.6
1987,Odd,227,10,711,211103,0,15.6,12.6
1987,Odd,227,10,717,13700,0,15.6,12.6
1987,Odd,227,10,718,43230,0,15.6,12.6
1987,Odd,227,10,719,63258,0,15.6,12.6
1987,Odd,227,10,739,236150,0,16,12.6
1987,Odd,227,10,740,145280,0,16,12.6
1987,Odd,227,10,741,202208,0,15.6,12.6
1987,Odd,227,20,744,27925,0,15.6,12.6
1987,Odd,227,20,747,294532,0,15.6,12.6
1987,Odd,227,20,748,20090,0,15.6,12.6
1987,Odd,227,20,749,54490,0,15.6,12.6
1987,Odd,227,20,752,34375,0,11.8,12.6
1987,Odd,227,20,758,18385,0,10.2,12.6
1987,Odd,227,20,759,46605.5,0,11.7,12.6
1987,Odd,227,20,775,17175,0,11.8,12.6
1987,Odd,227,20,788,0,0,15.6,12.6
1987,Odd,228,60,806,24530,2380,15.6,12.6
1987,Odd,228,60,810,103167,13008,15.6,12.6
1987,Odd,228,60,812,816580,33825,15.6,12.6
1987,Odd,228,60,815,644349,298405,15.6,12.6
1987,Odd,228,50,817,118990,9480,15.6,12.6
1987,Odd,228,50,818,120970,5285,15.6,12.6
1987,Odd,228,50,821,69643,53720,15.6,12.6
1987,Odd,228,40,827,97368,4762,15.6,12.6
1987,Odd,228,40,828,255960,72690,15.6,12.6
1987,Odd,228,40,831,227765,33650,15.6,12.6
1987,Odd,228,20,835,465925,7900,15.6,12.6
1987,Odd,228,20,837,37860,1275,15.6,12.6
1987,Odd,228,30,844,250760,0,15.6,12.6
1987,Odd,228,30,847,158250,2550,15.6,12.6
1987,Odd,228,30,850,100230,10210,15.6,12.6
1987,Odd,228,30,857,29290,0,10.2,12.6
1987,Odd,228,30,861,204710,13040,15.6,12.6
1988,Even,221,10,2,26425,20900,21.5,12.6
1988,Even,221,10,11,27730,0,14.7,12.6
1988,Even,221,20,20,15270,560,13.7,12.6
1988,Even,221,20,23,65275,258380,21.5,12.6
1988,Even,221,20,35,610650,319050,21.5,12.6
1988,Even,221,20,36,331875,119290,21.5,12.6
1988,Even,221,30,46,67600,10475,21.5,12.6
1988,Even,221,30,48,681712.5,825140,21.5,12.6
1988,Even,221,30,51,416687.5,621010,21.5,12.6
1988,Even,221,30,52,194600,97093,21.5,12.6
1988,Even,221,30,56,155700,27950,21.5,12.6
1988,Even,221,40,76,181875,1500,21.5,12.6
1988,Even,221,40,80,311350,33560,21.5,12.6
1988,Even,221,40,85,37750,4300,21.5,12.6
1988,Even,221,40,86,12925,28680,21.5,12.6
1988,Even,221,40,87,20775,244975,21.5,12.6
1988,Even,221,40,88,12610,490,14.7,12.6
1988,Even,221,40,89,546550,105250,21.5,12.6
1988,Even,221,40,92,41300,1700,9.6,12.6
1988,Even,221,40,99,89710,74315,14.2,12.6
1988,Even,221,50,115,222930,700,14.7,12.6
1988,Even,221,50,116,902550,232750,14.7,12.6
1988,Even,221,50,117,181275,237600,21.5,12.6
1988,Even,221,50,123,30275,42490,21.5,12.6
1988,Even,221,50,127,30250,187290,21.5,12.6
1988,Even,221,50,129,65600,85360,21.5,12.6
1988,Even,221,50,152,22595,86760,14.7,12.6
1988,Even,221,50,153,126125,282810,21.5,12.6
1988,Even,222,10,214,12900,182855,21.5,12.6
1988,Even,222,10,216,282550,64175,21.5,12.6
1988,Even,222,10,217,67075,17250,11.9,12.6
1988,Even,222,10,218,2250,0,21.5,12.6
1988,Even,222,20,224,29020,0,21.5,12.6
1988,Even,222,20,229,505575,9650,21.5,12.6
1988,Even,222,20,233,20585,0,14.7,12.6
1988,Even,222,20,234,134287.5,808600,21.5,12.6
1988,Even,222,20,257,3807.5,1335,21.5,12.6
1988,Even,222,20,258,23225,2140,21.5,12.6
1988,Even,222,20,263,61675,5500,14.7,12.6
1988,Even,222,20,264,77350,83030,21.5,12.6
1988,Even,222,30,273,99640,6150,14.2,12.6
1988,Even,222,30,276,166635,9100,13.7,12.6
1988,Even,222,30,277,9845,0,13.7,12.6
1988,Even,222,30,279,130020,31600,9.6,12.6
1988,Even,222,30,282,70700,24550,21.5,12.6
1988,Even,222,30,289,7135,0,14.7,12.6
1988,Even,223,30,300,0,0,14.7,12.6
1988,Even,223,20,303,4495,0,11.9,12.6
1988,Even,223,30,322,311500,310000,21.5,12.6
1988,Even,223,10,421,94225,177330,21.5,12.6
1988,Even,223,10,424,8325,11413,21.5,12.6
1988,Even,223,10,425,36812.5,57640,21.5,12.6
1988,Even,223,10,430,100810,12200,13.7,12.6
1988,Even,223,10,432,113900,161220,21.5,12.6
1988,Even,224,10,450,20525,61850,13.7,12.6
1988,Even,224,10,451,44083.75,10650,13.7,12.6
1988,Even,224,10,454,27925,216320,21.5,12.6
1988,Even,224,10,455,26520,91050,13.7,12.6
1988,Even,224,10,458,21037.5,41745,21.5,12.6
1988,Even,224,10,461,8787.5,4050,14.2,12.6
1988,Even,224,10,469,29030,6683,13.7,12.6
1988,Even,224,30,476,302900,48940,21.5,12.6
1988,Even,224,30,479,38320,950,9,12.6
1988,Even,224,40,480,251800,59450,9,12.6
1988,Even,224,40,484,36665,21850,9.6,12.6
1988,Even,224,40,485,206860,86900,13.7,12.6
1988,Even,224,40,495,49475,29365,13.7,12.6
1988,Even,224,40,498,21990,1500,13.7,12.6
1988,Even,226,20,601,67837.5,0,11.9,12.6
1988,Even,226,20,603,328100,0,14.2,12.6
1988,Even,226,20,604,59110,325,13.7,12.6
1988,Even,226,20,608,147625,0,21.5,12.6
1988,Even,226,20,613,195212.5,5600,21.5,12.6
1988,Even,226,20,621,51535,0,14.7,12.6
1988,Even,226,20,630,103900,6450,21.5,12.6
1988,Even,226,20,632,21975,0,11.9,12.6
1988,Even,226,20,633,47425,0,14.7,12.6
1988,Even,226,20,636,32650,0,9,12.6
1988,Even,226,50,653,33955,1100,13.7,12.6
1988,Even,226,40,655,189650,700,9.6,12.6
1988,Even,226,40,656,185075,700,14.7,12.6
1988,Even,226,40,666,42330,2550,13.7,12.6
1988,Even,226,40,673,31950,0,9,12.6
1988,Even,226,40,676,24470,0,9.6,12.6
1988,Even,226,30,682,145800,0,9,12.6
1988,Even,227,10,702,7940,0,14.2,12.6
1988,Even,227,10,703,6455,0,14.2,12.6
1988,Even,227,10,707,37800,0,21.5,12.6
1988,Even,227,10,710,24150,0,21.5,12.6
1988,Even,227,10,711,46100,0,21.5,12.6
1988,Even,227,10,717,0,0,21.5,12.6
1988,Even,227,10,718,4125,0,21.5,12.6
1988,Even,227,10,719,4950,0,21.5,12.6
1988,Even,227,10,739,214000,2550,21.5,12.6
1988,Even,227,10,740,47162.5,1700,21.5,12.6
1988,Even,227,10,741,47375,0,21.5,12.6
1988,Even,227,20,744,48450,0,21.5,12.6
1988,Even,227,20,747,246350,0,21.5,12.6
1988,Even,227,20,748,22775,0,21.5,12.6
1988,Even,227,20,749,36262.5,0,21.5,12.6
1988,Even,227,20,752,39167.5,0,13.7,12.6
1988,Even,227,20,758,46110,0,14.2,12.6
1988,Even,227,20,759,54007.5,0,14.7,12.6
1988,Even,227,20,775,10245,0,13.7,12.6
1988,Even,227,20,788,67275,0,21.5,12.6
1988,Even,228,60,806,94825,9850,21.5,12.6
1988,Even,228,60,810,48100,5300,21.5,12.6
1988,Even,228,60,812,128175,55200,21.5,12.6
1988,Even,228,60,815,373225,706840,21.5,12.6
1988,Even,228,50,817,57675,4900,21.5,12.6
1988,Even,228,50,818,59650,1125,21.5,12.6
1988,Even,228,50,821,107425,207660,21.5,12.6
1988,Even,228,40,827,97437.5,2150,21.5,12.6
1988,Even,228,40,828,203375,100900,21.5,12.6
1988,Even,228,40,831,86512.5,27450,21.5,12.6
1988,Even,228,20,835,47850,700,21.5,12.6
1988,Even,228,20,837,6375,145,21.5,12.6
1988,Even,228,30,844,168125,0,21.5,12.6
1988,Even,228,30,847,152250,0,21.5,12.6
1988,Even,228,30,850,76650,5400,21.5,12.6
1988,Even,228,30,857,35630,0,14.2,12.6
1988,Even,228,30,861,88200,700,21.5,12.6
1989,Odd,221,10,2,33065,26135,15.6,12.6
1989,Odd,221,10,11,109635,140,11.7,12.6
1989,Odd,221,20,20,27870,0,11.8,12.6
1989,Odd,221,20,23,36850,133900,16,12.6
1989,Odd,221,20,35,236350,119925,16,12.6
1989,Odd,221,20,36,167050,87740,16,12.6
1989,Odd,221,30,46,125285,17045,16,12.6
1989,Odd,221,30,48,353400,419940,16,12.6
1989,Odd,221,30,51,325500,180800,16,12.6
1989,Odd,221,30,52,185000,13540,16,12.6
1989,Odd,221,30,56,139400,850,16,12.6
1989,Odd,221,40,76,226364,0,16,12.6
1989,Odd,221,40,80,166100,18500,16,12.6
1989,Odd,221,40,85,9375,6290,16,12.6
1989,Odd,221,40,86,6425,5200,16,12.6
1989,Odd,221,40,87,4200,45930,16,12.6
1989,Odd,221,40,88,21301,3025,11.7,12.6
1989,Odd,221,40,89,166750,124960,16,12.6
1989,Odd,221,40,92,10680,0,6.8,12.6
1989,Odd,221,40,99,82330,15260,10.2,12.6
1989,Odd,221,50,115,168850,3780,11.7,12.6
1989,Odd,221,50,116,363000,71960,11.7,12.6
1989,Odd,221,50,117,332500,151500,16,12.6
1989,Odd,221,50,123,40360,10880,16,12.6
1989,Odd,221,50,127,63050,23050,16,12.6
1989,Odd,221,50,129,30350,14190,16,12.6
1989,Odd,221,50,152,67537.5,12120,11.7,12.6
1989,Odd,221,50,153,162300,91470,16,12.6
1989,Odd,222,10,214,81350,201450,16,12.6
1989,Odd,222,10,216,97550,12675,16,12.6
1989,Odd,222,10,217,119825,7125,9.7,12.6
1989,Odd,222,10,218,8450,0,16,12.6
1989,Odd,222,20,224,99355,0,16,12.6
1989,Odd,222,20,229,106075,4250,16,12.6
1989,Odd,222,20,233,8185,0,11.7,12.6
1989,Odd,222,20,234,515000,359680,16,12.6
1989,Odd,222,20,257,265,0,16,12.6
1989,Odd,222,20,258,108145,23295,16,12.6
1989,Odd,222,20,263,1792.5,0,11.7,12.6
1989,Odd,222,20,264,37550,9265,16,12.6
1989,Odd,222,30,273,4650,2850,10.2,12.6
1989,Odd,222,30,276,28450,7185,11.8,12.6
1989,Odd,222,30,277,1693,60,11.8,12.6
1989,Odd,222,30,279,28970,24175,6.8,12.6
1989,Odd,222,30,282,375,46530,16,12.6
1989,Odd,222,30,289,176400,0,11.7,12.6
1989,Odd,223,30,300,0,0,9.7,12.6
1989,Odd,223,20,303,10745,0,9.7,12.6
1989,Odd,223,30,322,339750,84900,16,12.6
1989,Odd,223,10,421,1475,99675,16,12.6
1989,Odd,223,10,424,400,4380,16,12.6
1989,Odd,223,10,425,5600,10015,16,12.6
1989,Odd,223,10,430,65000,12545.6,16,12.6
1989,Odd,223,10,432,169850,56105.3,16,12.6
1989,Odd,224,10,450,9420,32150,11.8,12.6
1989,Odd,224,10,451,7815,10860,11.8,12.6
1989,Odd,224,10,454,45550,79175,16,12.6
1989,Odd,224,10,455,58050,50550,11.8,12.6
1989,Odd,224,10,458,16505,5400,16,12.6
1989,Odd,224,10,461,19130,1150,10.2,12.6
1989,Odd,224,10,469,24260,3625,11.8,12.6
1989,Odd,224,30,476,492500,15765,16,12.6
1989,Odd,224,30,479,22620,0,11.7,12.6
1989,Odd,224,40,480,175750,44400,11.7,12.6
1989,Odd,224,40,484,22750,11650,6.8,12.6
1989,Odd,224,40,485,120600,82550,11.8,12.6
1989,Odd,224,40,495,11979.5,51150,11.8,12.6
1989,Odd,224,40,498,63000,0,11.8,12.6
1989,Odd,225,30,506,55350,0,6.8,12.6
1989,Odd,225,30,507,107550,0,10.2,12.6
1989,Odd,225,30,508,50020,540,6.8,12.6
1989,Odd,225,30,510,58208.6,2150,6.8,12.6
1989,Odd,226,20,601,41722.75,0,9.7,12.6
1989,Odd,226,20,603,104300,0,10.2,12.6
1989,Odd,226,20,604,106400,8475,11.8,12.6
1989,Odd,226,20,608,507000,3000,15.6,12.6
1989,Odd,226,20,613,456250,145880,15.6,12.6
1989,Odd,226,20,621,102458.5,60,11.7,12.6
1989,Odd,226,20,630,313130,4000,16,12.6
1989,Odd,226,20,632,35900,800,9.7,12.6
1989,Odd,226,20,633,84911.7,1500,11.7,12.6
1989,Odd,226,20,636,34479.25,400,11.7,12.6
1989,Odd,226,50,653,118077,800,11.8,12.6
1989,Odd,226,40,655,138600,0,6.8,12.6
1989,Odd,226,40,656,92104.75,2250,11.7,12.6
1989,Odd,226,40,663,13365.5,0,11.8,12.6
1989,Odd,226,40,666,37363,63,11.8,12.6
1989,Odd,226,40,673,62287.75,0,11.7,12.6
1989,Odd,226,40,676,76100,0,6.8,12.6
1989,Odd,226,30,681,86250,0,6.8,12.6
1989,Odd,226,30,682,120250,0,11.7,12.6
1989,Odd,226,10,692,21736,0,6.8,12.6
1989,Odd,227,10,702,15030,0,10.2,12.6
1989,Odd,227,10,703,4656,0,10.2,12.6
1989,Odd,227,10,707,98130,0,15.6,12.6
1989,Odd,227,10,710,116700,0,15.6,12.6
1989,Odd,227,10,711,139200,0,15.6,12.6
1989,Odd,227,10,717,71100,0,15.6,12.6
1989,Odd,227,10,718,52280,0,15.6,12.6
1989,Odd,227,10,719,71670,0,15.6,12.6
1989,Odd,227,10,739,336735,0,16,12.6
1989,Odd,227,10,740,96650,0,16,12.6
1989,Odd,227,10,741,215989,0,15.6,12.6
1989,Odd,227,20,744,68975,0,15.6,12.6
1989,Odd,227,20,747,360620,0,15.6,12.6
1989,Odd,227,20,748,19430,0,15.6,12.6
1989,Odd,227,20,749,92950,0,15.6,12.6
1989,Odd,227,20,752,77450,0,11.8,12.6
1989,Odd,227,20,758,33425,0,10.2,12.6
1989,Odd,227,20,759,14655,0,11.7,12.6
1989,Odd,227,20,775,25560,0,11.8,12.6
1989,Odd,227,20,788,3639,0,15.6,12.6
1989,Odd,228,60,806,45535,0,15.6,12.6
1989,Odd,228,60,810,98255,80,15.6,12.6
1989,Odd,228,60,812,659860,8400,15.6,12.6
1989,Odd,228,60,815,494910,150740,15.6,12.6
1989,Odd,228,50,817,149170,3050,15.6,12.6
1989,Odd,228,50,818,160040,1100,15.6,12.6
1989,Odd,228,50,821,195273,33388,15.6,12.6
1989,Odd,228,40,827,58290,15890,15.6,12.6
1989,Odd,228,40,828,347600,60550,15.6,12.6
1989,Odd,228,40,831,208590,17720,15.6,12.6
1989,Odd,228,20,835,305960,52.5,15.6,12.6
1989,Odd,228,20,837,19040,0,15.6,12.6
1989,Odd,228,30,844,81610,0,15.6,12.6
1989,Odd,228,30,847,144020,0,15.6,12.6
1989,Odd,228,30,850,67510,0,15.6,12.6
1989,Odd,228,30,857,26930,0,10.2,12.6
1989,Odd,228,30,861,123930,0,15.6,12.6
1990,Even,221,10,2,69065,6180,21.5,12.6
1990,Even,221,10,11,18982,465,14.7,12.6
1990,Even,221,20,20,2526.5,120,13.7,12.6
1990,Even,221,20,23,8683.75,11915,21.5,12.6
1990,Even,221,20,35,575880,70520,21.5,12.6
1990,Even,221,20,36,405170,76340,21.5,12.6
1990,Even,221,30,46,105625,6694,21.5,12.6
1990,Even,221,30,48,604575,362075,21.5,12.6
1990,Even,221,30,51,391940,145020,21.5,12.6
1990,Even,221,30,52,303775,15295,21.5,12.6
1990,Even,221,30,56,124520,11130,21.5,12.6
1990,Even,221,40,76,477435,6910,21.5,12.6
1990,Even,221,40,80,239775,30060,21.5,12.6
1990,Even,221,40,85,45400,3000,21.5,12.6
1990,Even,221,40,86,8875,16540,21.5,12.6
1990,Even,221,40,87,31632.5,70110,21.5,12.6
1990,Even,221,40,88,24830,5620,14.7,12.6
1990,Even,221,40,89,311375,95687.5,21.5,12.6
1990,Even,221,40,92,34170,40,9.6,12.6
1990,Even,221,40,99,252550,14682.5,14.2,12.6
1990,Even,221,50,115,408000,13020,14.7,12.6
1990,Even,221,50,116,852700,33000,14.7,12.6
1990,Even,221,50,117,322275,140409,21.5,12.6
1990,Even,221,50,123,42385,17295,21.5,12.6
1990,Even,221,50,127,78545,170952,21.5,12.6
1990,Even,221,50,129,32950,10459,21.5,12.6
1990,Even,221,50,152,107145,31405,14.7,12.6
1990,Even,221,50,153,178700,243777.5,21.5,12.6
1990,Even,222,10,214,46657.5,263560,21.5,12.6
1990,Even,222,10,216,160607.5,38867.5,21.5,12.6
1990,Even,222,10,217,63644,139297.5,11.9,12.6
1990,Even,222,10,218,9780,0,21.5,12.6
1990,Even,222,20,224,59475,90,21.5,12.6
1990,Even,222,20,229,164262.5,11131,21.5,12.6
